3.141593,-0.487291,1.203917
3.141593,-0.548095,1.235552
3.141593,-0.606357,1.266135
3.141593,-0.661914,1.295589
3.141593,-0.714599,1.323841
3.141593,-0.764249,1.350814
3.141593,-0.810696,1.376433
3.141593,-0.853778,1.400623
3.141593,-0.893327,1.423308
3.141593,-0.929179,1.444413
3.141593,-0.961169,1.463863
3.141593,-0.989131,1.481582
3.141593,-1.012901,1.497494
3.141593,-1.032311,1.511526
3.141593,-1.047200,1.523600
3.141593,-1.057453,1.533665
3.141593,-1.063170,1.541758
3.141593,-1.064505,1.547940
3.141593,-1.061610,1.552272
3.141593,-1.054638,1.554814
3.141593,-1.043742,1.555627
3.141593,-1.029074,1.554772
3.141593,-1.010789,1.552308
3.141593,-0.989037,1.548298
3.141593,-0.963974,1.542800
3.141593,-0.935750,1.535877
3.141593,-0.904520,1.527589
3.141593,-0.870436,1.517996
3.141593,-0.833650,1.507159
3.141593,-0.794317,1.495139
3.141593,-0.752588,1.481995
3.141593,-0.708616,1.467790
3.141593,-0.662554,1.452583
3.141593,-0.614556,1.436435
3.141593,-0.564774,1.419407
3.141593,-0.513361,1.401560
3.141593,-0.460470,1.382954
3.141593,-0.406253,1.363649
3.141593,-0.350864,1.343706
3.141593,-0.294455,1.323187
3.141593,-0.237180,1.302151
3.141593,-0.179191,1.280659
3.141593,-0.120641,1.258772
3.141593,-0.061682,1.236550
3.141593,-0.002468,1.214055
3.141593,0.056848,1.191346
3.141593,0.116113,1.168485
3.141593,0.175177,1.145531
3.141593,0.233882,1.122546
3.141593,0.292080,1.099591
3.141593,0.349615,1.076725
3.141593,0.406335,1.054010
3.141593,0.462088,1.031506
3.141593,0.516720,1.009274
3.141593,0.570078,0.987374
3.141593,0.622011,0.965868
3.141593,0.672365,0.944815
3.141593,0.720987,0.924276
3.141593,0.767724,0.904312
3.141593,0.812422,0.884984
3.141593,0.854930,0.866353
3.141593,0.895095,0.848477
3.141593,0.932764,0.831420
3.141593,0.967782,0.815241
3.141593,1.000000,0.800000
3.141593,1.029305,0.785742
3.141593,1.055762,0.772446
3.141593,1.079475,0.760074
3.141593,1.100550,0.748588
3.141593,1.119093,0.737949
3.141593,1.135209,0.728121
3.141593,1.149006,0.719065
3.141593,1.160587,0.710744
3.141593,1.170059,0.703120
3.141593,1.177528,0.696155
3.141593,1.183099,0.689810
3.141593,1.186878,0.684049
3.141593,1.188971,0.678834
3.141593,1.189483,0.674126
3.141593,1.188521,0.669888
3.141593,1.186189,0.666082
3.141593,1.182595,0.662670
3.141593,1.177842,0.659614
3.141593,1.172038,0.656877
3.141593,1.165288,0.654420
3.141593,1.157697,0.652206
3.141593,1.149371,0.650198
3.141593,1.140417,0.648356
3.141593,1.130939,0.646644
3.141593,1.121043,0.645023
3.141593,1.110836,0.643456
3.141593,1.100423,0.641905
3.141593,1.089909,0.640332
3.141593,1.079401,0.638699
3.141593,1.069004,0.636968
3.141593,1.058823,0.635102
3.141593,1.048965,0.633063
3.141593,1.039536,0.630813
3.141593,1.030640,0.628313
3.141593,1.022384,0.625527
3.141593,1.014873,0.622416
3.141593,1.008214,0.618943
3.141593,1.002512,0.615070
3.141593,0.997872,0.610758
3.141593,0.994400,0.605971
3.141593,0.992202,0.600670
3.141593,0.991385,0.594817
3.141593,0.992052,0.588375
3.141593,0.994311,0.581306
3.141593,0.998266,0.573571
3.141593,1.004025,0.565134
3.141593,1.011692,0.555956
3.141593,1.021373,0.546000
3.141593,1.033174,0.535227
3.141593,1.047200,0.523600
3.141593,1.063518,0.511097
3.141593,1.082037,0.497759
3.141593,1.102626,0.483644
3.141593,1.125155,0.468809
3.141593,1.149493,0.453311
3.141593,1.175509,0.437208
3.141593,1.203073,0.420557
3.141593,1.232054,0.403416
3.141593,1.262323,0.385841
3.141593,1.293747,0.367890
3.141593,1.326197,0.349621
3.141593,1.359542,0.331091
3.141593,1.393653,0.312356
3.141593,1.428397,0.293475
3.141593,1.463644,0.274506
3.141593,1.499264,0.255504
3.141593,1.535127,0.236528
3.141593,1.571101,0.217635
3.141593,1.607056,0.198882
3.141593,1.642862,0.180327
3.141593,1.678388,0.162026
3.141593,1.713504,0.144038
3.141593,1.748078,0.126420
3.141593,1.781981,0.109228
3.141593,1.815082,0.092521
3.141593,1.847250,0.076356
3.141593,1.878354,0.060790
3.141593,1.908265,0.045880
3.141593,1.936851,0.031684
3.141593,1.963983,0.018258
3.141593,1.989528,0.005662
3.141593,2.013358,-0.006049
3.141593,2.035341,-0.016817
3.141593,2.055347,-0.026584
3.141593,2.073245,-0.035294
3.141593,2.088905,-0.042888
3.141593,2.102196,-0.049310
3.141593,2.112988,-0.054502
3.141593,2.121149,-0.058407
3.141593,2.126549,-0.060967
3.141593,2.129059,-0.062125
3.141593,2.128547,-0.061824
3.141593,2.124882,-0.060006
3.141593,2.117935,-0.056615
3.141593,2.107574,-0.051592
3.141593,2.093670,-0.044880
3.141593,2.076090,-0.036422
3.141593,2.054706,-0.026161
3.141593,2.029386,-0.014040
3.141593,2.000000,0.000000
3.141593,1.966469,0.015992
3.141593,1.928923,0.033878
3.141593,1.887541,0.053576
3.141593,1.842506,0.075006
3.141593,1.793999,0.098085
3.141593,1.742200,0.122733
3.141593,1.687291,0.148867
3.141593,1.629452,0.176407
3.141593,1.568865,0.205270
3.141593,1.505710,0.235376
3.141593,1.440170,0.266643
3.141593,1.372424,0.298990
3.141593,1.302652,0.332336
3.141593,1.231039,0.366597
3.141593,1.157764,0.401694
3.141593,1.083008,0.437545
3.141593,1.006951,0.474069
3.141593,0.929776,0.511183
3.141593,0.851663,0.548807
3.141593,0.772794,0.586859
3.141593,0.693348,0.625258
3.141593,0.613508,0.663922
3.141593,0.533454,0.702770
3.141593,0.453368,0.741720
3.141593,0.373430,0.780692
3.141593,0.293821,0.819602
3.141593,0.214724,0.858372
3.141593,0.136317,0.896917
3.141593,0.058784,0.935158
3.141593,-0.017696,0.973013
3.141593,-0.092942,1.010400
3.141593,-0.166771,1.047238
3.141593,-0.239003,1.083446
3.141593,-0.309458,1.118941
3.141593,-0.377954,1.153643
3.141593,-0.444311,1.187472
3.141593,-0.508344,1.220342
3.141593,-0.569878,1.252177
3.141593,-0.628726,1.282890
3.141593,-0.684712,1.312405
3.141593,-0.737652,1.340637
3.141593,-0.787366,1.367506
3.141593,-0.833672,1.392929
3.141593,-0.876390,1.416827
3.141593,-0.915338,1.439117
3.141593,-0.950336,1.459717
3.141593,-0.981201,1.478547
3.141593,-1.007755,1.495525
3.141593,-1.029815,1.510570
3.141593,-1.047200,1.523600
3.141593,-1.059786,1.534557
3.141593,-1.067673,1.543481
3.141593,-1.071018,1.550432
3.141593,-1.069980,1.555474
3.141593,-1.064713,1.558669
3.141593,-1.055377,1.560079
3.141593,-1.042127,1.559766
3.141593,-1.025122,1.557792
3.141593,-1.004518,1.554221
3.141593,-0.980471,1.549113
3.141593,-0.953141,1.542531
3.141593,-0.922682,1.534539
3.141593,-0.889253,1.525196
3.141593,-0.853010,1.514567
3.141593,-0.814112,1.502713
3.141593,-0.772715,1.489697
3.141593,-0.728975,1.475580
3.141593,-0.683051,1.460426
3.141593,-0.635099,1.444296
3.141593,-0.585276,1.427252
3.141593,-0.533739,1.409357
3.141593,-0.480647,1.390674
3.141593,-0.426154,1.371264
3.141593,-0.370420,1.351189
3.141593,-0.313601,1.330512
3.141593,-0.255853,1.309295
3.141593,-0.197335,1.287601
3.141593,-0.138203,1.265491
3.141593,-0.078614,1.243029
3.141593,-0.018725,1.220275
3.141593,0.041305,1.197293
3.141593,0.101321,1.174145
3.141593,0.161166,1.150892
3.141593,0.220682,1.127597
3.141593,0.279711,1.104323
3.141593,0.338099,1.081132
3.141593,0.395683,1.058086
3.141593,0.452314,1.035246
3.141593,0.507827,1.012677
3.141593,0.562071,0.990438
3.141593,0.614885,0.968594
3.141593,0.666113,0.947207
3.141593,0.715599,0.926337
3.141593,0.763185,0.906049
3.141593,0.808713,0.886403
3.141593,0.852028,0.867463
3.141593,0.892970,0.849291
3.141593,0.931385,0.831948
3.141593,0.967114,0.815497
3.141593,1.000000,0.800000
3.141593,1.029931,0.785503
3.141593,1.056968,0.771985
3.141593,1.081220,0.759406
3.141593,1.102792,0.747729
3.141593,1.121793,0.736916
3.141593,1.138327,0.726928
3.141593,1.152503,0.717727
3.141593,1.164427,0.709275
3.141593,1.174207,0.701533
3.141593,1.181948,0.694463
3.141593,1.187759,0.688027
3.141593,1.191745,0.682187
3.141593,1.194013,0.676904
3.141593,1.194671,0.672141
3.141593,1.193825,0.667858
3.141593,1.191583,0.664018
3.141593,1.188050,0.660582
3.141593,1.183334,0.657512
3.141593,1.177542,0.654770
3.141593,1.170781,0.652318
3.141593,1.163157,0.650117
3.141593,1.154778,0.648129
3.141593,1.145749,0.646316
3.141593,1.136179,0.644639
3.141593,1.126173,0.643060
3.141593,1.115840,0.641541
3.141593,1.105285,0.640045
3.141593,1.094615,0.638531
3.141593,1.083938,0.636963
3.141593,1.073360,0.635301
3.141593,1.062988,0.633509
3.141593,1.052929,0.631546
3.141593,1.043290,0.629376
3.141593,1.034177,0.626960
3.141593,1.025698,0.624259
3.141593,1.017959,0.621235
3.141593,1.011068,0.617851
3.141593,1.005130,0.614068
3.141593,1.000255,0.609847
3.141593,0.996546,0.605150
3.141593,0.994112,0.599939
3.141593,0.993059,0.594176
3.141593,0.993495,0.587823
3.141593,0.995527,0.580840
3.141593,0.999260,0.573191
3.141593,1.004803,0.564836
3.141593,1.012261,0.555739
3.141593,1.021742,0.545858
3.141593,1.033353,0.535159
3.141593,1.047200,0.523600
3.141593,1.063351,0.511161
3.141593,1.081714,0.497883
3.141593,1.102159,0.483822
3.141593,1.124554,0.469039
3.141593,1.148770,0.453587
3.141593,1.174673,0.437528
3.141593,1.202136,0.420915
3.141593,1.231025,0.403809
3.141593,1.261212,0.386266
3.141593,1.292562,0.368343
3.141593,1.324950,0.350098
3.141593,1.358238,0.331590
3.141593,1.392302,0.312873
3.141593,1.427006,0.294008
3.141593,1.462223,0.275049
3.141593,1.497818,0.256057
3.141593,1.533665,0.237087
3.141593,1.569628,0.218198
3.141593,1.605581,0.199446
3.141593,1.641389,0.180890
3.141593,1.676925,0.162586
3.141593,1.712054,0.144593
3.141593,1.746649,0.126967
3.141593,1.780576,0.109766
3.141593,1.813707,0.093047
3.141593,1.845910,0.076869
3.141593,1.877051,0.061288
3.141593,1.907005,0.046362
3.141593,1.935636,0.032149
3.141593,1.962816,0.018705
3.141593,1.988412,0.006089
3.141593,2.012297,-0.005643
3.141593,2.034335,-0.016432
3.141593,2.054400,-0.026222
3.141593,2.072357,-0.034954
3.141593,2.088078,-0.042572
3.141593,2.101431,-0.049017
3.141593,2.112286,-0.054233
3.141593,2.120510,-0.058162
3.141593,2.125974,-0.060747
3.141593,2.128547,-0.061929
3.141593,2.128098,-0.061652
3.141593,2.124496,-0.059858
3.141593,2.117609,-0.056490
3.141593,2.107308,-0.051490
3.141593,2.093461,-0.044800
3.141593,2.075938,-0.036364
3.141593,2.054607,-0.026124
3.141593,2.029338,-0.014022
3.141593,2.000000,0.000000
3.141593,1.966513,0.015975
3.141593,1.929009,0.033845
3.141593,1.887666,0.053529
3.141593,1.842667,0.074944
3.141593,1.794192,0.098012
3.141593,1.742424,0.122647
3.141593,1.687541,0.148772
3.141593,1.629728,0.176301
3.141593,1.569161,0.205157
3.141593,1.506028,0.235255
3.141593,1.440503,0.266516
3.141593,1.372773,0.298856
3.141593,1.303014,0.332197
3.141593,1.231413,0.366454
3.141593,1.158144,0.401549
3.141593,1.083396,0.437396
3.141593,1.007343,0.473919
3.141593,0.930172,0.511031
3.141593,0.852059,0.548656
3.141593,0.773190,0.586707
3.141593,0.693740,0.625108
3.141593,0.613898,0.663773
3.141593,0.533837,0.702623
3.141593,0.453746,0.741575
3.141593,0.373798,0.780551
3.141593,0.294179,0.819466
3.141593,0.215073,0.858238
3.141593,0.136653,0.896789
3.141593,0.059109,0.935034
3.141593,-0.017385,0.972894
3.141593,-0.092643,1.010286
3.141593,-0.166488,1.047130
3.141593,-0.238734,1.083343
3.141593,-0.309206,1.118845
3.141593,-0.377716,1.153553
3.141593,-0.444089,1.187387
3.141593,-0.508139,1.220264
3.141593,-0.569690,1.252105
3.141593,-0.628554,1.282825
3.141593,-0.684558,1.312346
3.141593,-0.737514,1.340584
3.141593,-0.787245,1.367460
3.141593,-0.833567,1.392889
3.141593,-0.876302,1.416794
3.141593,-0.915265,1.439089
3.141593,-0.950279,1.459696
3.141593,-0.981160,1.478532
3.141593,-1.007728,1.495515
3.141593,-1.029802,1.510565
3.141593,-1.047200,1.523600
3.141593,-1.059798,1.534562
3.141593,-1.067696,1.543490
3.141593,-1.071052,1.550445
3.141593,-1.070023,1.555491
3.141593,-1.064765,1.558689
3.141593,-1.055437,1.560102
3.141593,-1.042194,1.559792
3.141593,-1.025196,1.557821
3.141593,-1.004597,1.554251
3.141593,-0.980557,1.549145
3.141593,-0.953230,1.542566
3.141593,-0.922776,1.534574
3.141593,-0.889350,1.525233
3.141593,-0.853111,1.514605
3.141593,-0.814214,1.502752
3.141593,-0.772820,1.489737
3.141593,-0.729080,1.475620
3.141593,-0.683158,1.460467
3.141593,-0.635205,1.444336
3.141593,-0.585383,1.427293
3.141593,-0.533845,1.409397
3.141593,-0.480752,1.390714
3.141593,-0.426257,1.371303
3.141593,-0.370523,1.351228
3.141593,-0.313700,1.330550
3.141593,-0.255948,1.309332
3.141593,-0.197429,1.287637
3.141593,-0.138292,1.265526
3.141593,-0.078702,1.243062
3.141593,-0.018808,1.220307
3.141593,0.041225,1.197324
3.141593,0.101246,1.174173
3.141593,0.161093,1.150919
3.141593,0.220614,1.127623
3.141593,0.279647,1.104348
3.141593,0.338039,1.081154
3.141593,0.395628,1.058107
3.141593,0.452263,1.035265
3.141593,0.507781,1.012694
3.141593,0.562029,0.990454
3.141593,0.614847,0.968609
3.141593,0.666081,0.947219
3.141593,0.715570,0.926349
3.141593,0.763161,0.906058
3.141593,0.808692,0.886411
3.141593,0.852012,0.867469
3.141593,0.892958,0.849295
3.141593,0.931377,0.831950
3.141593,0.967109,0.815498
3.141593,1.000000,0.800000
3.141593,1.029934,0.785502
3.141593,1.056974,0.771982
3.141593,1.081229,0.759402
3.141593,1.102804,0.747725
3.141593,1.121807,0.736911
3.141593,1.138343,0.726922
3.141593,1.152521,0.717720
3.141593,1.164447,0.709267
3.141593,1.174228,0.701525
3.141593,1.181971,0.694454
3.141593,1.187783,0.688018
3.141593,1.191770,0.682178
3.141593,1.194039,0.676894
3.141593,1.194698,0.672131
3.141593,1.193853,0.667848
3.141593,1.191610,0.664007
3.141593,1.188078,0.660571
3.141593,1.183363,0.657502
3.141593,1.177571,0.654760
3.141593,1.170810,0.652307
3.141593,1.163185,0.650106
3.141593,1.154806,0.648118
3.141593,1.145777,0.646305
3.141593,1.136206,0.644628
3.141593,1.126200,0.643050
3.141593,1.115865,0.641532
3.141593,1.105310,0.640035
3.141593,1.094639,0.638522
3.141593,1.083961,0.636954
3.141593,1.073382,0.635293
3.141593,1.063009,0.633500
3.141593,1.052949,0.631538
3.141593,1.043309,0.629369
3.141593,1.034195,0.626953
3.141593,1.025715,0.624252
3.141593,1.017975,0.621229
3.141593,1.011083,0.617846
3.141593,1.005144,0.614062
3.141593,1.000266,0.609842
3.141593,0.996557,0.605146
3.141593,0.994122,0.599935
3.141593,0.993068,0.594173
3.141593,0.993503,0.587820
3.141593,0.995533,0.580838
3.141593,0.999265,0.573189
3.141593,1.004807,0.564835
3.141593,1.012264,0.555737
3.141593,1.021744,0.545858
3.141593,1.033354,0.535158
3.141593,1.047200,0.523600
3.141593,1.063350,0.511161
3.141593,1.081712,0.497883
3.141593,1.102157,0.483823
3.141593,1.124551,0.469040
3.141593,1.148766,0.453589
3.141593,1.174669,0.437529
3.141593,1.202132,0.420917
3.141593,1.231020,0.403811
3.141593,1.261206,0.386268
3.141593,1.292557,0.368346
3.141593,1.324943,0.350101
3.141593,1.358232,0.331592
3.141593,1.392295,0.312876
3.141593,1.426999,0.294010
3.141593,1.462216,0.275052
3.141593,1.497811,0.256060
3.141593,1.533657,0.237090
3.141593,1.569621,0.218201
3.141593,1.605574,0.199449
3.141593,1.641382,0.180893
3.141593,1.676918,0.162589
3.141593,1.712047,0.144596
3.141593,1.746642,0.126969
3.141593,1.780569,0.109769
3.141593,1.813700,0.093050
3.141593,1.845903,0.076871
3.141593,1.877045,0.061291
3.141593,1.906998,0.046364
3.141593,1.935629,0.032151
3.141593,1.962810,0.018707
3.141593,1.988407,0.006091
3.141593,2.012291,-0.005641
3.141593,2.034330,-0.016430
3.141593,2.054395,-0.026220
3.141593,2.072352,-0.034952
3.141593,2.088074,-0.042570
3.141593,2.101427,-0.049016
3.141593,2.112282,-0.054232
3.141593,2.120507,-0.058161
3.141593,2.125971,-0.060746
3.141593,2.128544,-0.061928
3.141593,2.128095,-0.061651
3.141593,2.124494,-0.059857
3.141593,2.117608,-0.056489
3.141593,2.107307,-0.051489
3.141593,2.093460,-0.044800
3.141593,2.075938,-0.036364
3.141593,2.054606,-0.026123
3.141593,2.029338,-0.014022
3.141593,2.000000,0.000000
3.141593,1.966513,0.015975
3.141593,1.929010,0.033845
3.141593,1.887666,0.053529
3.141593,1.842668,0.074944
3.141593,1.794193,0.098011
3.141593,1.742425,0.122647
3.141593,1.687542,0.148771
3.141593,1.629729,0.176301
3.141593,1.569163,0.205156
3.141593,1.506029,0.235254
3.141593,1.440504,0.266515
3.141593,1.372775,0.298856
3.141593,1.303016,0.332197
3.141593,1.231415,0.366453
3.141593,1.158147,0.401548
3.141593,1.083399,0.437396
3.141593,1.007345,0.473918
3.141593,0.930174,0.511030
3.141593,0.852060,0.548655
3.141593,0.773192,0.586706
3.141593,0.693742,0.625107
3.141593,0.613900,0.663772
3.141593,0.533839,0.702623
3.141593,0.453748,0.741575
3.141593,0.373800,0.780550
3.141593,0.294181,0.819465
3.141593,0.215074,0.858237
3.141593,0.136655,0.896788
3.141593,0.059111,0.935033
3.141593,-0.017384,0.972893
3.141593,-0.092641,1.010285
3.141593,-0.166487,1.047130
3.141593,-0.238733,1.083342
3.141593,-0.309205,1.118845
3.141593,-0.377715,1.153552
3.141593,-0.444088,1.187387
3.141593,-0.508138,1.220264
3.141593,-0.569689,1.252104
3.141593,-0.628554,1.282825
3.141593,-0.684557,1.312346
3.141593,-0.737513,1.340584
3.141593,-0.787244,1.367460
3.141593,-0.833566,1.392889
3.141593,-0.876302,1.416793
3.141593,-0.915264,1.439089
3.141593,-0.950279,1.459696
3.141593,-0.981160,1.478531
3.141593,-1.007728,1.495515
3.141593,-1.029801,1.510565
3.141593,-1.047200,1.523600
3.141593,-1.059798,1.534562
3.141593,-1.067696,1.543490
3.141593,-1.071052,1.550445
3.141593,-1.070023,1.555491
3.141593,-1.064765,1.558689
3.141593,-1.055437,1.560102
3.141593,-1.042195,1.559792
3.141593,-1.025196,1.557821
3.141593,-1.004597,1.554251
3.141593,-0.980557,1.549146
3.141593,-0.953230,1.542566
3.141593,-0.922777,1.534575
3.141593,-0.889350,1.525233
3.141593,-0.853112,1.514606
3.141593,-0.814215,1.502752
3.141593,-0.772820,1.489737
3.141593,-0.729081,1.475621
3.141593,-0.683158,1.460467
3.141593,-0.635205,1.444336
3.141593,-0.585383,1.427293
3.141593,-0.533845,1.409398
3.141593,-0.480753,1.390714
3.141593,-0.426258,1.371303
3.141593,-0.370523,1.351228
3.141593,-0.313700,1.330550
3.141593,-0.255949,1.309332
3.141593,-0.197429,1.287637
3.141593,-0.138293,1.265526
3.141593,-0.078702,1.243062
3.141593,-0.018808,1.220307
3.141593,0.041224,1.197324
3.141593,0.101246,1.174173
3.141593,0.161093,1.150919
3.141593,0.220614,1.127623
3.141593,0.279647,1.104348
3.141593,0.338038,1.081154
3.141593,0.395628,1.058107
3.141593,0.452263,1.035265
3.141593,0.507780,1.012694
3.141593,0.562029,0.990454
3.141593,0.614847,0.968609
3.141593,0.666081,0.947219
3.141593,0.715570,0.926349
3.141593,0.763161,0.906058
3.141593,0.808692,0.886411
3.141593,0.852012,0.867469
3.141593,0.892958,0.849295
3.141593,0.931377,0.831950
3.141593,0.967109,0.815498
3.141593,1.000000,0.800000
3.141593,1.029934,0.785502
3.141593,1.056976,0.771982
3.141593,1.081228,0.759403
3.141593,1.102804,0.747725
3.141593,1.121807,0.736911
3.141593,1.138344,0.726922
3.141593,1.152521,0.717720
3.141593,1.164447,0.709267
3.141593,1.174228,0.701525
3.141593,1.181971,0.694454
3.141593,1.187782,0.688018
3.141593,1.191770,0.682178
3.141593,1.194039,0.676894
3.141593,1.194698,0.672130
3.141593,1.193853,0.667848
3.141593,1.191611,0.664007
3.141593,1.188078,0.660571
3.141593,1.183363,0.657501
3.141593,1.177571,0.654760
3.141593,1.170810,0.652307
3.141593,1.163185,0.650106
3.141593,1.154805,0.648118
3.141593,1.145777,0.646305
3.141593,1.136206,0.644628
3.141593,1.126200,0.643050
3.141593,1.115865,0.641532
3.141593,1.105309,0.640035
3.141593,1.094640,0.638522
3.141593,1.083961,0.636954
3.141593,1.073382,0.635293
3.141593,1.063009,0.633500
3.141593,1.052950,0.631539
3.141593,1.043309,0.629369
3.141593,1.034195,0.626953
3.141593,1.025715,0.624252
3.141593,1.017975,0.621230
3.141593,1.011083,0.617846
3.141593,1.005144,0.614062
3.141593,1.000266,0.609842
3.141593,0.996557,0.605146
3.141593,0.994122,0.599935
3.141593,0.993068,0.594173
3.141593,0.993503,0.587820
3.141593,0.995533,0.580838
3.141593,0.999265,0.573189
3.141593,1.004807,0.564835
3.141593,1.012264,0.555737
3.141593,1.021744,0.545858
3.141593,1.033353,0.535158
3.141593,1.047200,0.523600
3.141593,1.063350,0.511161
3.141593,1.081713,0.497883
3.141593,1.102156,0.483824
3.141593,1.124551,0.469040
3.141593,1.148766,0.453589
3.141593,1.174670,0.437529
3.141593,1.202130,0.420918
3.141593,1.231020,0.403811
3.141593,1.261206,0.386268
3.141593,1.292558,0.368345
3.141593,1.324941,0.350102
3.141593,1.358232,0.331592
3.141593,1.392295,0.312876
3.141593,1.427001,0.294010
3.141593,1.462214,0.275053
3.141593,1.497811,0.256060
3.141593,1.533657,0.237090
3.141593,1.569622,0.218200
3.141593,1.605572,0.199450
3.141593,1.641382,0.180893
3.141593,1.676917,0.162589
3.141593,1.712048,0.144595
3.141593,1.746640,0.126970
3.141593,1.780569,0.109769
3.141593,1.813700,0.093050
3.141593,1.845902,0.076871
3.141593,1.877046,0.061290
3.141593,1.906997,0.046365
3.141593,1.935629,0.032151
3.141593,1.962810,0.018707
3.141593,1.988408,0.006090
3.141593,2.012290,-0.005641
3.141593,2.034330,-0.016430
3.141593,2.054394,-0.026220
3.141593,2.072353,-0.034953
3.141593,2.088073,-0.042570
3.141593,2.101427,-0.049016
3.141593,2.112282,-0.054232
3.141593,2.120507,-0.058161
3.141593,2.125971,-0.060745
3.141593,2.128544,-0.061928
3.141593,2.128095,-0.061651
3.141593,2.124493,-0.059857
3.141593,2.117607,-0.056489
3.141593,2.107307,-0.051489
3.141593,2.093460,-0.044800
3.141593,2.075936,-0.036363
3.141593,2.054607,-0.026124
3.141593,2.029338,-0.014022
3.141593,2.000000,0.000000
3.141593,1.966513,0.015975
3.141593,1.929008,0.033846
3.141593,1.887668,0.053528
3.141593,1.842668,0.074944
3.141593,1.794193,0.098011
3.141593,1.742422,0.122648
3.141593,1.687544,0.148770
3.141593,1.629729,0.176301
3.141593,1.569163,0.205156
3.141593,1.506026,0.235256
3.141593,1.440508,0.266514
3.141593,1.372775,0.298856
